2670.8663805408964;2694.9573633709642

2685.9628760980154;2767.343323231041

2707.8040212307515;2719.91853497546

2692.0859603789304;2802.6735865528526

2702.0883682120875;2725.160506020402

2679.2531441098613;2747.0127618896418

2716.434492392474;2768.679998129259

2702.2940798592886;2718.125739466928

2709.107670536556;2795.4871714341602

2689.5806011870236;2729.604256376534

2663.6243565501572;2671.1725071426285

2723.9499521207276;2782.7314105549844

2651.436579670092;2651.436579670092

2674.2545729153676;2790.2464064082164

2702.7967379915676;2702.7967379915676

2700.2349692097923;2752.47465930756

2693.892551316027;2834.34109164814

2690.4498752686036;2729.209554877599

2661.0262083985895;2761.226082767571

2694.259152845553;2751.470347298639
