2683.554790482254;2694.9767770732083
2661.2954856602373;2724.469620242631
2718.470404024135;2730.7327515536826
2668.56858874249;2741.7946519149623
2716.3203339762317;2783.228730863465
2684.7807013766733;2699.392213718786
2667.3085259865315;2756.724579442218
2659.304245070106;2761.84028228806
2694.130132924327;2704.0712584212815
2662.009650364347;2710.8520317884568
2653.676201181136;2784.874900044093
2687.8344799160013;2719.820774912177
2677.94731376087;2722.9727343238487
2674.8317372735823;2736.9385035225127
2699.678714133085;2720.184209375842
2665.756870186162;2726.174778189647
2660.3519634436925;2682.075560750339
2665.2275038837333;2726.45841698604
2663.344997852252;2709.061160643902
2669.047215676875;2788.1590186481976
2670.6887604645053;2728.7296944745685
2700.510910539975;2794.65681350444
2679.468818399925;2769.65327627668
2675.930377820826;2819.990750133861
2718.0079408187084;2796.5299080376485
2675.303660737863;2734.8942355723425
2650.2546000357916;2650.2546000357916
2684.1252376711823;2764.287749263844
2685.9869124136776;2783.1788386591047
2698.178259226597;2791.423860020161
2674.1970068310225;2674.1970068310225
2676.4745764822956;2713.0526651607047
