462
232
277
143
814
231
185
301
157
215
142
438
186
140
204
310
281
234
286
649
426
333
176
265
164
247
128
586
133
132
535
161
181
153
280
239
315
728
385
466
263
314
163
787
112
236
313
459
413
589
272
566
654
286
163
419
269
396
557
94
268
222
15
243
173
172
362
335
163
192
99
153
167
21
48
42
135
155
274
275
291
816
237
94
124
168
189
263
206
285
72
129
152
194
169
86
181
171
332
481
