2712.491006227354;2712.491006227354
2718.1355909202334;2731.573998407048
2717.7165715893357;2781.694745365761
2710.6395266215764;2779.745462502256
2656.7613942244307;2740.1915360547973
2721.8181276268238;2860.7141380580115
2715.6093179451277;2812.6846029566573
2704.0184380001565;2725.3842082176216
2702.6735782045794;2739.599401246297
2673.7058656683803;2697.762259606012
2727.093242078597;2859.253242373659
2666.9587753055775;2709.172603987869
2684.870895549047;2785.9184193224582
2715.8922617776802;2715.8922617776802
2679.1443636008667;2891.312926676638
2712.0678243321804;2724.3964180198964
2713.9979226917617;2720.73630288006
2685.779956353195;2783.4665294942515
2679.8240925369296;2690.898355667631
2698.379305439585;2726.5513108318673
2687.7212201915413;2783.310494111313
2679.920937854818;2725.8940656602613
2697.7536590805444;2780.561881537324
2730.1212189549665;2754.158111444479
2704.798708244287;2773.452944196711
2715.0209452349104;2776.2376462470766
2693.195428213737;2765.405738233739
2695.3084376715187;2695.3084376715187
2709.013716271461;2787.0375410925412
2692.8600759500887;2813.930770100258
2695.642423275952;2797.640938594478
2687.225275951197;2738.0485061344134
2706.0398828425486;2765.2532435936255
2697.3591064476686;2731.402774448478
2726.5335835006395;2765.3864013552243
