251
151
94
276
291
24
283
19
270
4388
125
254
81
38
286
289
218
298
3043
196
57
122
264
199
1778
183
306
296
286
479
1830
304
281
1546
281
7826
3034
227
239
1018
6159
3342
124
1936
5293
236
534
16984
1169
192
2046
8075
405
122
141
276
1888
228
408
787
135
3259
131
256
284
287
4198
141
6567
247
108
1326
183
352
1211
31
79
1596
1164
118
2605
111
278
153
161
230
284
279
2076
227
235
15006
1380
930
6818
162
266
2347
304
879
