2771.317198664355;2780.36682076418
2822.0812362721385;2822.0812362721385
2862.0757571691665;2886.1367459338844
2887.3483221318697;2894.3187305558986
2848.4807187864967;2852.594396113364
2874.5456946535965;2874.5456946535965
2797.54093534829;2797.54093534829
2904.7174267988385;2939.2497320255507
2810.218551154374;2810.218551154374
2932.4494199872565;2950.8603795976173
2780.6468854742197;2780.6468854742197
2940.813266517349;2940.813266517349
2809.062783436969;2809.062783436969
2920.2739282945295;2920.2739282945295
2827.4162773724515;2827.4162773724515
2859.0363210952432;2869.827116859275
2905.4753259090317;2905.4753259090317
2844.9760913089426;2844.9760913089426
2898.7833020940866;2898.7833020940866
2866.2184158399486;2896.111343465208
2948.643895522924;2948.643895522924
2889.4007125238704;2889.4007125238704
2854.378814796158;2866.8928825623975
2908.9860610713195;2908.9860610713195
2898.171415653791;2927.289053879977
2841.503998880275;2841.503998880275
2846.5771663344212;2875.6001347223682
2857.7856502410777;2907.65449705967
2899.85326093381;2905.8245150267408
2855.5570724228314;2855.5570724228314
2800.740112410981;2800.740112410981
2869.5972985605354;2933.6182683121283
2818.562826599786;2899.257949829612
2939.96412455562;2992.105725664541
2932.240783258357;2932.240783258357
2941.8712964758956;2941.8712964758956
2817.3782021794696;2876.451777109676
2778.550884505974;2778.550884505974
2843.3913052335274;2883.751871690666
2908.8314006084493;2924.9361912752092
2839.4624425799516;2839.4624425799516
2875.9957474321905;2875.9957474321905
2889.5059000712745;2929.85314662942
2774.9617739003775;2774.9617739003775
2903.4988697455874;2929.341703112578
2936.3667568772426;2984.220158912199
2877.683703505876;2879.2844037482255
2854.5435641287318;2919.1146897713243
2854.6040025277393;2897.268839149014
2951.0135172685273;2977.0767173533204
2836.4728234798226;2852.8219402141635
2857.3609546020575;2863.7138620855712
2872.9189470015367;2928.636633735134
2952.1546399118465;2952.1546399118465
2901.5305132909034;2910.8506009692055
2852.659020609907;2875.489176215182
2817.2490225795627;2817.2490225795627
2894.4536329234534;2894.4536329234534
2842.4167434213255;2884.689992974859
2838.9515131468424;2838.9515131468424
2869.6195956812444;2901.5180928673367
2865.780656704642;2865.780656704642
2952.333199129324;2992.8521116586885
2920.4636764751385;2920.4636764751385
2842.453965173513;3015.8555295069573
2853.0237553044217;2911.757296883098
2857.3172119129063;2888.6967131624633
2840.455380023292;2840.455380023292
2875.397969946198;2875.397969946198
2883.4708356734013;2892.9414270816205
2863.9079675953335;2891.739425312148
2826.205467345276;2826.205467345276
2910.386351021208;2931.510568516133
2837.36462571367;2871.4560355357657
2869.8341371278593;2910.350304498349
2838.9434876355062;2838.9434876355062
2895.425438598179;2962.2163473335095
2783.898666520623;3015.0320192305226
2940.7172756499713;2964.9547324132645
2890.7057646379963;2920.3702333425467
2850.9652043830474;2887.345469066607
2765.5429902203477;2765.5429902203477
2861.4454357568648;2861.4454357568648
2860.1633532626765;2897.939627703529
2741.8709620913023;2825.1887093958844
2841.8945471802904;2841.8945471802904
2892.4526143708886;2912.0412903447755
2934.636034093473;2975.748291249596
2878.2102958386868;2878.2102958386868
2943.2500570867733;2975.999626681318
2748.92614044315;2759.458650623861
2892.5857576786357;2909.604111488877
2889.531921956209;2950.165988489756
2847.907025026586;2878.789405028715
2752.855724329137;2752.855724329137
2922.7520658964168;2988.7010526636436
2869.963970334014;2888.5622137295045
2851.893127238402;2851.893127238402
2876.2588554587765;2876.2588554587765
2853.156205543484;2853.156205543484
