143
124
119
264
573
192
84
143
195
136
86
62
135
355
22
46
174
242
76
219
59
133
336
23
29
73
69
370
235
118
165
227
91
133
101
74
88
178
41
64
119
207
55
127
131
51
35
78
74
104
150
217
257
152
213
129
171
129
100
315
220
26
97
137
130
87
254
204
252
121
175
212
75
67
376
290
173
156
156
176
143
199
779
104
177
233
171
189
362
22
500
43
156
295
108
160
398
234
193
222
