464
251
312
119
214
186
333
287
213
337
187
159
225
422
141
162
88
411
172
144
121
236
343
310
193
222
1008
29
268
331
184
323
85
99
234
234
234
180
286
81
232
83
2216
510
204
636
383
206
204
499
14
289
469
168
234
172
142
78
232
153
507
343
213
452
233
242
572
315
171
204
217
220
115
180
80
297
238
30
129
173
191
372
230
254
224
98
152
306
259
341
268
169
52
277
100
132
127
317
82
139
